"AMERICAN EXPRESS ACH PMT    W052,Credit Card Payment"
"AMERICAN EXPRESS ACH PMT    W052,Credit Card Payment"
"WALMART.COM AW,Groceries"
"Withdrawal - TARGET DEBIT CRDACH TRAN  201203,Shopping"
"WALMART.COM AV,Groceries"
"BIRYANI KITCHEN,Restaurants"
"INDIANA - AMERIC PAYMENT        ,Water"
"INDIANA - AMERIC PAYMENT        ,Water"
"BIRYANI KITCHEN,Restaurants"
"AMZN Mktp US*689KE9G33,Shopping"
"WM SUPERCENTER #1304,Groceries"
"SAMS CLUB #6313,Groceries"
"AMZN Mktp US*0I5L77443,Shopping"
"SAMS CLUB #6313,Groceries"
"PANDA EXPRESS #2289,Fast Food"
"FORT WAYNE HALAL MARKE,Groceries"
"Withdrawal - TARGET DEBIT CRDACH TRAN  201204,Shopping"
"Withdrawal - TARGET DEBIT CRDACH TRAN  201205,Shopping"
"AMZN Mktp US*Y98LU6DF3,Shopping"
"SAMSCLUB #6313,Groceries"
"Milk,Groceries"
"Milk,Groceries"
"Egg,Groceries"
"CITY OF WARSAW   UTILITY    6542,Utilities"
"CITY OF WARSAW   UTILITY    6542,Utilities"
"KOHL'S           CHG PYMT   0430,Shopping"
"KOHL'S           CHG PYMT   0430,Shopping"
"AMZN Mktp US*AF1D86PT3,Shopping"
"ZIMMER INC PAYROLL,Paycheck"
"INTEREST PAYMENT,Interest Income"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"COMCAST CHICAGO 800-COMCAST IL,Internet"
"AMZN Mktp US,Shopping"
"BLUE GATE THEATER,Entertainment"
"Deposit - CAPGEMINI AMERICDIRECT DEP201215,Paycheck"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Zelle Transfer Conf# 82eb5b1f3;,Transfer"
"GEICO  *AUTO,Auto Insurance"
"AMZN Mktp US*P63XN80K3,Shopping"
"AMZN Mktp US*RO6BQ5DW3,Shopping"
"Amazon.com*4V6GO6QH3,Shopping"
"QuickPay with Zelle payment to G,Transfer"
"QuickPay with Zelle payment to G,Transfer"
"REDEMPTION CREDIT,Credit Card Payment"
"MEIJER # 267,Groceries"
"ALDI 62038,Groceries"
"CASHBACK BONUS REDEMPTION PYMT/S,Bonus"
"INTERNET PAYMENT - THANK YOU,Credit Card Payment"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"RESIDENTIAL WARRANTY S,Fees & Charges"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:035 XXXXXXXX9255,Transfer"
"Withdrawal - HONDA PMT       8005426632B20356,Auto Payment"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"DISCOVER         E-PAYMENT  6252,Credit Card Payment"
"NIPSCO           UTIL PYMT  3312,Utilities"
"XFINITY MOBILE 888-936-4968 PA,Mobile Phone"
"ZIMMER INC PAYROLL,Paycheck"
"ZIMMER INC DES:PAYROLL ID: INDN:,Paycheck"
"SARAGA INTERNATIONAL G,Groceries"
"PATEL BROTHERS,Groceries"
"PATEL BROTHERS,Groceries"
"MCCLURE STORE #37,Gas"
"PATEL BROTHERS,Groceries"
"QuickPay with Zelle payment from,Transfer"
"QuickPay with Zelle payment from,Transfer"
"Payment to Chase card ending in ,Credit Card Payment"
"Zelle Transfer Conf# 820a506a2;,Transfer"
"Payment Thank You - Web,Credit Card Payment"
"AMZN Mktp US*JG81C0WD3,Shopping"
"PATEL BROTHERS,Groceries"
"AMZN Mktp US*BJ8MN3XK3,Shopping"
"Electronic Payment / RAJESH GOVINDARA ZELLE REF:036 XXXXXXXX1796,Transfer"
"Deposit - MPHASIS LTD.    PAYMENT   201224,Paycheck"
"Egg ,Groceries"
"WM SUPERCENTER #1304,Groceries"
"Online Transfer XXXXXXX5405 from,Transfer"
"Withdrawal - JPMorgan Chase  Ext Trnsfr201230,Transfer"
"Deposit - CAPGEMINI AMERICDIRECT DEP201231,Paycheck"
"Interest Paid,Interest Income"
"CAPGEMINI AMERIC DIRECT DEP     ,Paycheck"
"Dividend,Interest Income"
"COMCAST CHICAGO,Internet"
